ID,DE_CONSUMPTION,FR_CONSUMPTION,DE_FR_EXCHANGE,FR_DE_EXCHANGE,DE_NET_EXPORT,FR_NET_EXPORT,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,FR_GAS,DE_COAL,FR_COAL,DE_HYDRO,FR_HYDRO,DE_NUCLEAR,FR_NUCLEAR,DE_SOLAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_RAIN,FR_RAIN,DE_WIND,FR_WIND,DE_TEMP,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET,COUNTRY_DE,COUNTRY_FR,energy_wind,energy_solar,weather_impact,net_energy_ratio,cross_feature,FR_temp_impact,DE_temp_impact,REN_NON,carbon_intensity
1054,0.2100987284833114,-0.4274582131657863,-0.6065234951621371,0.6065234951621371,-0.3068987640209733,0.6928595710148415,0.3068987640209733,-0.6928595710148415,0.4412382747669207,-0.2137659133791696,0.7406271216270303,0.288781611129084,2.209047089575228,0.2078382309281285,0.7096140997897139,-0.1904634705988722,0.1017661092405789,1.248911177519735,-0.5733701292335194,-0.2694604805417178,0.8703442891567257,0.6266664228163377,-0.4446609427027537,-0.1726796573246865,-0.5563555002917462,-0.7908234249630843,-0.2831603961185542,-1.0690696072258417,-0.0634041413471691,0.3390405863640898,0.1245520599706906,-0.0024447867138458,False,True,-3.764056216198858,-2.9217152438602336,-0.1156319429477704,-2.183893017133907,-2.259286993806391,-0.4908623545129554,-0.8589708787425303,13.056609834428082,-2.1328383576728207
2049,-0.022399345587708,-1.00345246520524,-0.0220632467608418,0.0220632467608418,-0.5735195387252847,-1.1308376214004447,0.5735195387252847,1.1308376214004447,0.1747728112653883,0.4269397331734688,-0.1703917050363311,-0.7621528254370653,0.1879638503891928,-0.8071117162817929,-1.882740238974524,-2.1859607711861857,1.987427952177649,3.23738042714508,-0.0355144167050796,-0.1073497959444127,-0.1943079460466215,-0.3954691202643201,-1.1831938117187766,-1.2402995890904016,-0.7704573225898551,1.5223308636465445,0.8284119037598268,0.4374190737995921,1.8312409116063852,-0.6590913073784734,0.0471142795170799,-0.4903654095824015,False,True,-67.96318480312871,-3.226241939106629,0.6218451319573729,0.0005560012418348442,-4.051803619888776,0.8277884464011454,0.4150197282118841,-9.33743551024359,0.5965550008517863
1924,1.3950350928111728,1.9786653993528185,1.0213052419055586,-1.0213052419055586,-0.622021238905383,-1.6825866471237902,0.622021238905383,1.6825866471237902,2.3519134762227707,2.122241279820265,1.572266570407559,0.7770529593241452,-0.1085783187004757,0.7791423239044704,-1.8971085607748124,0.735137427940758,-1.1155832703681732,-0.371038674491646,-0.2987545587662653,-0.1412391188730786,0.428272498108994,1.336624620459025,1.9472728440820573,-0.4807003513776253,-0.3133378370515337,0.4311344857036734,0.4876076468716573,0.6848843626041434,0.1148361182746464,0.5359743475394775,0.743337775067128,0.2049518485585072,False,True,0.30904920451490775,-0.18751966583789523,-0.2441347705275322,-1.324030763710982,0.05891292808685018,2.0935015176274647,2.0799194554153164,-0.17669051538415062,0.37920145121893045
297,-0.9833238837730476,-0.8491980420890692,-0.8395859313179942,0.8395859313179942,-0.2708698412875653,0.5632299001791123,0.2708698412875653,-0.5632299001791123,0.4878182213059783,0.1946589624968633,-1.473816723376251,-0.786025037100165,-0.368417177098884,1.3204834896793642,-0.2055467105736388,-1.5895538879554696,1.7515229138178283,0.5629443640263518,-0.0100900503049942,0.3668850892530882,-2.330557240406623,-1.1918888309771851,-0.9769740254515094,-1.1148378621447017,-0.507570197767219,-0.4994093836370882,-0.2362486647853328,0.3509378227894972,-0.4175144412603555,0.9116520982212564,-0.2961684423489058,1.073947680274896,True,False,0.5078788300359768,-0.6629129321135513,-0.6702380660049024,0.3814271941869185,-0.38471084841096836,-1.2667124833494248,-0.6323860609835503,-1.5723415549381747,-0.3358670077482396
1101,0.1438073786409816,-0.617037662202979,-0.924989989484042,0.924989989484042,-0.3068987640209733,0.990323600383574,0.3068987640209733,-0.990323600383574,0.2386929728918584,-0.2408619327881554,1.003734269156524,-0.2749747004973816,-0.2301794742149784,-0.7959829899476969,-0.0055806041234046,0.1769345725545251,0.6935427203351894,0.7235874438286344,-0.7749409224764074,-0.5644977000470582,0.6910404147728033,0.5716129204157725,-0.5262670965987065,-0.5414654077724332,-0.4245497002743987,-1.0881582553344111,-1.0115596705829857,0.6143383843048696,0.7294951086825019,0.2451089520167537,1.5266058117761336,2.614377951099151,False,True,-7.566776236503296,-1.1726795431663701,0.33793433980581444,-1.0296397576269332,0.46670121516767443,0.11245744647952294,0.7581457629458512,-0.3084111005615868,-3.7438744419676957
1520,-0.2952958672247945,-0.765120231829888,-0.7174900813005115,0.7174900813005115,-1.1171388109374805,-0.2003054144228506,1.1171388109374805,0.2003054144228506,1.5335953657504289,0.3064217179585053,-1.2403161794474291,-0.7759442572741356,2.3069797550177964,0.5932509087710358,-1.2188423234654149,-1.920695093341935,2.1408598870051563,2.0544910201299693,-0.9779762311484462,-0.24562841150331,-0.4621725182547285,-0.0012790296269248,-0.860628310679065,-0.9625192781087868,-0.1938365039858217,-0.8716001662985844,-0.9172336879005896,0.1020464656872313,0.4727081748683472,0.8910486822555704,0.8614076676222056,1.1244572587668482,False,True,2.951616541368922,-2.6851871570777543,-0.11499368214258923,0.04087824756833358,-1.4863772841419653,-0.29241205696154077,-0.1932494015375632,-3.8525575604170843,-1.6526119807498387
1546,-0.2349648932343093,-0.6770853480417063,0.3995880437214672,-0.3995880437214672,0.1839977013977057,-0.9862353887047264,-0.1839977013977057,0.9862353887047264,0.8185056603424411,0.0689419568300037,-1.2246590680013043,-0.7680604357209323,0.7407431511271928,0.017134052192775,-0.678965162332777,-1.3478275452481774,1.6004292015094634,1.687112118840143,0.5501486157250282,-0.9031321663691312,-1.8669413565228157,-1.128430601776021,-0.5860513696189525,-1.6583936790976626,-0.5298000356015461,-0.3189204756615293,-1.2207598617104611,-0.5129908080730619,0.1475070344742249,1.8897389885704448,0.4982263479063392,0.6817392519027665,False,True,1.3573111764551935,-2.491727407364045,-0.009077621461730944,0.03853260538051473,-0.6887643610639114,-0.5295783135674814,-0.7479557013073712,-1.1213835367571834,-2.61823880791465
1069,0.3322228602385505,-0.5467972255793925,-0.5077730150785651,0.5077730150785651,-0.3068987640209733,0.5695847995077787,0.3068987640209733,-0.5695847995077787,0.317466403000027,-0.1962553938725268,0.8322719800128081,0.421618748419525,1.8732289478299584,0.1587253047227198,0.568656268407379,-0.1196103228312771,1.188312570278506,0.8162179989354051,-0.7386344256782955,-0.8050308137783492,0.7431423637776299,0.509093621933599,-0.4152544898767173,-0.7443276127789515,-0.0515349219945412,-0.7010351966604155,-0.39485721618777,1.9909775730777564,0.902719255878647,0.2067689807372768,0.9933037634771696,-0.2237393458007189,False,True,-2.110135335530618,-1.4927252018708241,-0.008179896197445148,-1.858646730691112,-0.7705978798651667,0.3559220302992545,2.3232004333163068,0.04964065777039606,-5.59280574969048
1323,-0.0230226731351694,-0.6046939552244551,-1.1967874807816392,1.1967874807816392,-0.5193389458680845,0.3731088823917972,0.5193389458680845,-0.3731088823917972,0.6277069557846582,0.5849961465701421,-1.1252472960635118,-0.7663890655516532,-0.0010410485910354,-1.045716156377977,-0.0087288955643834,-0.137666085368566,0.6977475910838985,0.2246620274937877,-0.018492678005525,-0.7399174264562572,-0.3683385481099586,-0.2047696975060831,-0.4470479462353965,-0.2073901925265823,0.0093557681316998,-0.2614956019719678,-0.8415603057898235,-1.024980229262404,-1.56417445852533,2.688207511588379,3.0612102510138035,3.755240079696583,False,True,11.358177238441852,-0.37153013611719643,-0.009783477890644683,-0.709785368672954,1.0201826444040616,-2.1688684137497853,-1.0480029023975734,2.8405485829079584,-9.159256745558586
1618,0.5646573611019932,0.2737763682136477,-0.4390628527311798,0.4390628527311798,-0.6366538007078375,0.3420569857388951,0.6366538007078375,-0.3420569857388951,1.570867371352567,1.0339607165676643,0.2358800405193052,-0.7879907366074305,-0.1198980313435747,0.2149247411136311,-0.4679408779853731,-0.1109800699298937,-0.4968516038743222,-0.140213345279639,-0.6262819596980187,1.2129407909808685,0.612994722879738,1.1540902637322303,0.0278622195410571,-0.9723435381732672,-0.8064347403565045,-0.7522732424399127,-0.7675779033254404,-0.3714748090770889,-0.4597682547487067,-1.4871544461723054,-0.6923782242605907,-0.7682829426210807,False,True,-1.3322650057581216,-0.5121455375951962,-0.17332277779616007,0.9627331648613446,-3.3158130284519793,-0.185991886535059,0.19318255202490425,4.3612128840871485,-2.5995288527000304
1507,-0.1133788078944163,-0.8919656812701007,-1.13885879281714,1.13885879281714,-1.4559140698345308,0.9643914639062722,1.4559140698345308,-0.9643914639062722,1.3350621767651667,0.0714504364246419,-1.1922615167412796,-0.7818413557959318,2.1503903967882607,1.1999749207494264,0.0695084962151663,-0.9573749829404952,-0.1788140434135481,0.2115880452414807,-0.2277823429569817,-0.0138975512840332,-1.6399951067353271,0.2001584405805404,-0.8945471037793482,0.5356812941709854,9.473200582383296,-0.4649219718795254,-0.3949094933155933,-0.253529503606167,-1.0023897825764416,-0.9392463763619714,0.1452237684549823,0.2240658009790263,False,True,4.1006073402401855,-0.23721545535271402,11.367603118088814,0.006054261542910666,0.20552522582827945,-1.8943554638465423,-0.3669083115005833,-0.2782840948085422,0.7898015222293155
819,-0.0556915489995075,-0.8113372121877396,0.2371051384551892,-0.2371051384551892,-0.8510823699251139,-1.0911416792551087,0.8510823699251139,1.0911416792551087,0.8823131447764193,-0.1456373835035529,-0.0429917643717582,-0.7708460526697308,1.2823742500197166,-0.7427646879663732,-2.509255456776488,-1.838556433476296,1.1721546012176565,1.798686039721001,-0.103994117159581,0.3561809279513641,-0.3544804389133964,-0.1783966379737756,-0.9971694307339956,1.608304009316798,2.0145078023911824,1.143606699973888,1.7779920136477323,1.5951582976746423,0.1584625590552804,-0.3598662313713277,-0.2039523149020739,-0.3762340254202002,True,False,-20.5346541893457,-2.21694014856155,-1.4963052592489108,0.036363458054244235,-4.408374224232065,-0.6528746531324592,1.5394667486751348,-2.3512339477403654,0.6502881697965232
